year,fips,state_fips,county_fips,edu_universe_25_plus,no_schooling,high_school_diploma,ged,associates_degree,bachelors_degree,masters_degree,professional_degree,doctorate_degree
2019,36019,36,019,56005,698,15400,4690,5680,8023,4691,1242,314
2019,36079,36,079,72210,940,16667,2363,5039,15240,9793,1817,651
2019,36069,36,069,78035,900,17077,3570,9869,16279,11615,1806,996
2019,36101,36,101,67762,709,19149,5451,9216,8066,6572,866,1037
2019,36013,36,013,89055,1612,23578,6268,11968,13016,7951,1176,962
2019,36047,36,047,1777543,49139,407500,64667,103381,419822,205445,51249,20400
2019,36091,36,091,165720,1060,35097,5715,18279,40148,22927,4026,3410
2019,36119,36,119,673174,10083,110363,19158,42724,171264,119882,40698,13458
2019,36085,36,085,333496,6526,81873,15386,24334,71914,38688,7192,2995
2019,36089,36,089,72234,641,20246,5356,8925,8684,6025,674,1034
2019,36109,36,109,59698,229,7076,3104,5483,14218,11609,2516,5616
2019,36113,36,113,48358,1164,12039,1311,6299,9064,5622,1035,491
2019,36027,36,027,208001,2495,48865,8315,22457,39690,25782,4482,3315
2019,36055,36,055,516914,7435,92638,21534,60445,119003,66713,14722,10084
2019,35005,35,005,41909,677,8302,2240,3246,4630,1866,579,238
2019,36065,36,065,158832,3663,39766,8319,18489,25480,14966,2202,2166
2019,36111,36,111,129942,1542,29954,7229,15701,21405,15348,3211,2768
2019,36015,36,015,59575,538,15081,4100,8344,8165,5729,684,470
2019,36051,36,051,41954,627,12459,2050,6130,5669,3520,618,782
2019,41005,41,005,298137,2273,55316,11367,27553,71322,26624,6983,5639
2019,41033,41,033,65400,386,16177,5520,5714,7007,2444,796,756
2019,41059,41,059,52110,509,11045,4081,6104,6167,2587,947,165
2019,41039,41,039,264861,1360,49253,12174,23257,50858,25742,4279,4774
2019,41067,41,067,417283,4688,68336,11999,35552,109362,49765,10843,13953
2019,42017,42,017,453452,3062,113345,10214,38293,112760,56979,12166,9387
2019,42077,42,077,252649,2589,81999,7033,22164,47347,19889,4545,2967
2019,42079,42,079,227307,1927,80046,10545,22953,28992,14114,3778,2261
2019,42037,42,037,44205,336,16879,1719,4356,6975,2783,626,617
2019,44003,44,003,122379,957,29765,5922,11946,25472,11699,1383,1208
2019,44009,44,009,88728,276,18982,2161,7601,25226,12239,3153,2669
2019,45085,45,085,71171,921,18606,2911,8017,9718,5108,335,268
2019,45031,45,031,45089,589,15527,1016,4145,5779,2567,261,331
2019,45091,45,091,191318,1479,38958,6724,19270,43129,19828,3208,1000
2019,46099,46,099,128596,1612,29257,3210,15053,32765,9425,1691,1419
2019,47165,47,165,131695,692,34671,5711,10822,27365,8793,2517,1581
2019,22033,22,033,281377,2842,69162,10152,15728,61824,24325,6484,5491
2019,22051,22,051,305032,4147,79231,13618,21184,54775,20403,7246,2654
2019,22015,22,015,84723,900,24006,4215,7036,11662,5799,1227,193
2019,22073,22,073,100705,1051,28766,3926,6149,16676,5980,2728,753
2019,22097,22,097,54195,719,20112,3099,2788,4315,1544,367,92
2019,22103,22,103,179016,1232,35974,12188,9094,41217,15881,5030,2549
2019,22017,22,017,163212,2225,47748,7942,11240,23652,10722,3057,1316
2019,22005,22,005,82678,586,24410,3881,8351,14105,4709,1775,618
2019,22055,22,055,163888,1560,39435,8582,9349,40347,10890,4167,1764
2019,22045,22,045,46888,583,19674,2585,3526,5819,1294,315,132
2019,02170,02,170,70425,588,18184,5361,7531,12008,4012,741,364
2019,02020,02,020,190461,1199,40388,7658,17702,42352,17519,5710,3631
2019,04013,04,013,3017076,51020,563276,108350,264954,641198,268583,59601,42150
2019,04015,04,015,163211,1992,46298,8926,14602,13958,4902,2551,600
2019,04005,04,005,84682,986,15154,2125,7088,18637,10356,2036,2482
2019,04025,04,025,181941,1341,36876,10493,15036,28432,16115,4005,3317
2019,04021,04,021,324018,3952,75616,21569,27789,45318,13745,1765,2137
2019,05125,05,125,84730,378,24463,4881,6948,14965,5549,1387,585
2019,05069,05,069,45719,327,15841,2174,3115,5507,2212,456,239
2019,05131,05,131,85379,1371,19450,4990,5889,14157,4779,997,1491
2019,21145,21,145,45495,434,12686,2471,4126,6525,3564,554,568
2019,21117,21,117,113122,1407,27471,5482,10559,22807,10480,2826,969
2019,13089,13,089,521555,8755,99961,11405,40412,133066,68009,19218,13986
2019,12021,12,021,293211,6394,70274,9273,25574,61075,31252,8534,4019
2019,12101,12,101,402199,4191,111728,21145,43773,67700,25674,4852,3979
2019,12055,12,055,80665,1700,25055,3825,7185,8955,3139,1014,369
2019,12023,12,023,48523,247,15849,4607,3490,4933,1754,580,195
2019,12107,12,107,53584,407,15693,5217,5028,4076,1492,400,672
2019,12127,12,127,412871,4308,114555,22152,50275,62946,27592,5608,3262
2019,12033,12,033,216927,2393,55277,9702,23295,32156,14947,2862,1998
2019,12091,12,091,144638,735,33541,6576,14797,29747,13005,1746,1189
2019,13151,13,151,152577,1724,45095,6654,13480,27388,8904,2063,1643
2019,13021,13,021,100417,1553,24942,5772,7148,13643,6844,3355,1171
2019,13247,13,247,60224,719,14529,3029,5533,9501,3437,830,460
2019,13059,13,059,71774,531,9844,1701,7010,17499,10677,2369,3969
2019,13127,13,127,60245,914,14970,1892,5134,8668,6302,1346,638
2019,13157,13,157,50045,1853,12857,3878,4895,9266,2773,347,111
2019,13215,13,215,127592,1701,28006,5595,13996,16638,10780,2353,1765
2019,13045,13,045,77477,860,21865,5670,4850,8732,4801,577,511
2019,36053,36,053,48107,194,16071,2017,7220,6581,3536,907,586
2019,36001,36,001,205840,2209,36578,7198,25706,47956,29970,6193,5715
2019,36009,36,009,52903,739,16246,4422,6451,6018,4293,457,491
2019,36093,36,093,108994,679,26976,4392,13345,22627,11600,1901,2065
2019,37027,37,027,59342,1279,12711,4578,6953,7575,1741,483,181
2019,37035,37,035,111167,1067,25750,6272,14157,18487,5161,1166,1203
2019,37045,37,045,66240,845,19675,3836,7841,8063,2945,952,491
2019,37049,37,049,67879,1083,13949,4577,10593,9188,4831,311,543
2019,37085,37,085,87796,651,22528,4182,10761,14644,5058,416,1116
2019,37089,37,089,88613,388,17499,4046,9674,16647,7756,1366,769
2019,37097,37,097,126121,1275,27292,7891,13401,26784,9029,1530,1613
2019,37119,37,119,752114,12386,103098,18582,64340,224061,92252,19576,7706
2019,37147,37,147,112043,1699,25138,3563,14350,21609,10341,2590,1417
2019,37159,37,159,98238,827,24382,5586,12682,11231,5202,830,716
2019,37179,37,179,154095,1802,30669,5471,13190,39100,14556,2560,1566
2019,37193,37,193,49347,292,15874,1536,4758,6393,1252,380,251
2019,37127,37,127,65190,1081,19884,4440,6949,9016,1993,443,153
2019,37195,37,195,55881,674,15433,2551,5490,7023,2843,265,483
2019,37151,37,151,100084,1259,28139,6553,10565,10120,3681,730,446
2019,37051,37,051,208611,2327,48463,7975,22750,32889,14135,2586,2229
2019,37081,37,081,359317,5228,67899,12966,34587,85797,35288,6573,5405
2019,72013,72,013,59926,1145,17997,1114,6443,11244,3210,273,460
2019,72031,72,031,108072,1789,25785,2815,13954,28042,6039,1621,917
2019,72139,72,139,45513,1039,9668,584,5229,13567,3288,459,629
2019,72021,72,021,124723,2349,25324,3167,12380,27011,7188,1393,1139
2019,47157,47,157,620000,6294,153298,21018,36938,117445,55627,13949,9588
2019,47037,47,037,483895,6912,80287,15642,30329,137107,54307,16001,13544
2019,47125,47,125,129477,800,29328,6082,16897,24752,11727,1633,1833
2019,47065,47,065,259208,1621,50933,11445,23303,58117,23690,5502,3704
2019,47163,47,163,116476,666,30986,7845,9230,18928,8077,1596,2059
2019,36083,36,083,111620,816,25906,5709,15091,20896,14000,3089,1114
2019,36081,36,081,1633699,53971,384875,61667,130799,334272,157559,33444,16621
2019,36061,36,061,1251551,22400,128602,30275,43093,403257,231297,94008,47062
2019,36011,36,011,56060,820,13955,4693,6785,8300,3936,388,364
2019,36087,36,087,203574,3052,36741,6576,16781,46487,28023,7740,3747
2019,36063,36,063,151144,1562,38777,8235,19529,26350,13685,1481,999
2019,36059,36,059,948980,15241,186457,21072,74645,249842,139033,43815,15480
2019,36045,36,045,70019,771,19324,5997,8211,9421,4989,676,576
2019,36103,36,103,1035815,19216,247289,24246,102027,214035,135017,33410,13919
2019,36075,36,075,79882,537,22068,6450,9724,10372,6102,801,430
2019,36117,36,117,64603,860,16238,5489,8422,8970,5662,449,373
2019,36007,36,007,126674,1348,32640,6546,17014,17423,12616,2036,2274
2019,36029,36,029,649982,7457,155361,26492,82794,124738,69968,15199,10534
2019,36105,36,105,54336,1256,16118,3003,4645,8049,4246,1329,407
2019,36071,36,071,246320,3896,56516,11417,25753,42409,27867,4619,2893
2019,37067,37,067,258434,3084,59247,9091,23133,52474,23169,5499,4733
2019,37031,37,031,52454,318,11724,2047,4228,9610,4740,1292,477
2019,37157,37,157,66036,871,21608,5664,5687,6318,2626,190,278
2019,37071,37,071,157145,1882,38129,8546,14517,26059,8442,1124,1223
2019,37125,37,125,73523,1109,13207,2633,7016,18958,7802,1404,634
2019,37037,37,037,55042,585,9706,2132,4588,11889,8096,1912,2326
2019,22063,22,063,92898,917,27212,5892,5664,15626,3044,235,879
2019,22071,22,071,279405,2188,56176,8298,10863,60495,30342,13019,6964
2019,22109,22,109,75048,1998,23163,5885,5680,7666,3136,633,528
2019,22019,22,019,134238,1859,41836,5744,11414,19527,8134,1711,1431
2019,22057,22,057,66430,1200,22891,3705,3401,7600,2587,212,678
2019,23003,23,003,50069,475,17120,3173,6184,6235,2625,374,247
2019,23011,23,011,89536,582,25300,4143,8685,14994,7282,1581,1939
2019,24510,24,510,417550,7760,99591,18676,20230,73630,42388,12916,10106
2019,24025,24,025,179036,1656,39797,5352,16977,37547,21423,3937,3293
2019,24001,24,001,49440,460,17921,3418,4733,6554,2825,543,516
2019,22079,22,079,86467,1019,26722,4767,6073,11666,3394,794,871
2019,22105,22,105,87255,1404,25311,5833,5195,13525,6060,1515,513
2019,23019,23,019,109291,472,30664,5225,11682,21261,8208,1419,1269
2019,23001,23,001,75837,449,21792,4098,10439,12689,4142,1189,1014
2019,23005,23,005,216410,1375,40299,5579,16749,68042,28510,7511,4447
2019,23031,23,031,154666,313,40314,7393,16801,30316,14354,3683,2001
2019,25001,25,001,167562,406,30381,3523,16355,43969,26212,4798,4007
2019,25003,25,003,92243,1093,22640,4623,9561,16158,12085,1895,1138
2019,25023,25,023,366337,6780,94502,9662,31788,89694,39503,7810,2952
2019,25021,25,021,497759,7542,84282,9084,34008,142779,91396,20473,19610
2019,37155,37,155,85215,636,26145,3306,8467,8482,3417,275,465
2019,37183,37,183,747815,4371,97806,16051,57909,245903,115997,23680,18918
2019,37069,37,069,48608,124,12081,2842,6945,8029,2171,399,171
2019,37019,37,019,114779,652,25047,5210,13633,24064,10176,2025,1566
2019,37109,37,109,62105,384,16060,4153,7625,10679,4149,610,686
2019,37135,37,135,93642,484,9993,2288,5619,27064,16239,6784,9005
2019,37171,37,171,51205,800,10269,3589,7127,6736,2117,224,250
2019,37021,37,021,193633,1887,39178,6833,20744,48140,21606,5349,3211
2019,37025,37,025,142955,1441,33428,3958,13994,32289,12813,2477,1628
2019,37057,37,057,120125,1646,34274,8164,11144,15734,5494,1242,268
2019,37063,37,063,223247,3678,34645,6985,14953,53718,33684,10563,12066
2019,37129,37,129,162287,873,26330,4714,16141,45487,15638,5282,3486
2019,37191,37,191,80491,1191,23517,2186,11174,9504,4152,539,387
2019,37001,37,001,114122,1215,26739,7857,12532,20362,6196,940,1439
2019,72113,72,113,94351,3099,27413,1878,8313,20250,5458,915,1859
2019,72135,72,135,50970,1443,10259,563,14804,9806,2962,99,160
2019,72137,72,137,53757,1384,12274,1494,7488,10751,2359,459,375
2019,72025,72,025,90899,1283,22863,4413,7665,20932,6639,1189,1152
2019,72127,72,127,234609,5130,45857,3525,27643,55716,20436,11106,7412
2019,37101,37,101,138897,1586,30532,4010,22601,25189,6201,1221,839
2019,37133,37,133,108676,882,27671,4624,13905,19019,5534,1167,1069
2019,37161,37,161,48325,466,12262,2921,4603,7102,1833,412,176
2019,37023,37,023,67177,1467,18357,3724,8215,7212,4173,878,217
2019,38101,38,101,,,,,,,,,
2019,38017,38,017,117528,1256,21409,4544,12896,33247,10938,2492,2121
2019,39057,39,057,114206,30,22833,4024,9343,26794,15677,1652,2610
2019,39043,39,043,53808,217,17877,2037,5449,8302,3804,581,326
2019,39153,39,153,382817,4678,106839,9843,29649,79797,34067,6200,4790
2019,39029,39,029,73872,891,30975,3287,7660,7649,2945,420,467
2019,39099,39,099,161985,1354,52302,6300,12648,27134,10301,2860,995
2019,39145,39,145,52701,398,15822,4143,4869,6868,2910,370,51
2019,39003,39,003,69051,298,25723,3239,5424,9208,3278,591,310
2019,39023,39,023,91882,465,32356,6056,9139,8578,4984,657,687
2019,39093,39,093,216161,1936,58140,10052,24831,32677,17010,2753,1415
2019,39113,39,113,365816,2304,85641,12853,34247,63757,31184,5550,3984
2019,39165,39,165,159843,588,37995,5652,11220,43887,20573,4241,3044
2019,39007,39,007,68336,585,26771,4334,4941,6803,1678,659,165
2019,40017,40,017,97242,672,26769,4165,7270,18279,7158,746,496
2019,17179,17,179,92059,623,24296,5540,9808,17685,6050,900,544
2019,18091,18,091,77292,28,24063,6306,8427,9616,2757,1195,310
2019,18127,18,127,117121,660,39600,4867,11546,20782,8341,1995,1331
2019,18167,18,167,69630,598,18344,5643,6606,10388,5313,1115,1112
2019,18011,18,011,45007,424,6442,1135,4323,12561,5072,1758,1538
2019,18089,18,089,331902,4621,103896,15871,26284,49359,19096,4400,2153
2019,18059,18,059,54474,519,14227,2269,4769,11432,3378,748,458
2019,18067,18,067,57393,450,16182,3548,4941,6814,3062,200,344
2019,18095,18,095,90782,506,27296,7839,8622,10978,5300,451,128
2019,19163,19,163,118176,844,27931,4788,13457,23597,9884,2502,1733
2019,38035,38,035,41481,60,7119,897,6809,8926,3922,714,2052
2019,38015,38,015,64200,416,12322,3060,9748,16286,4989,1238,529
2019,39061,39,061,553480,4898,124183,19378,46589,130468,63244,17285,12182
2019,39049,39,049,884103,13750,181525,26276,59506,231548,97985,24981,15029
2019,39101,39,101,46591,552,16855,3380,3435,3854,1257,532,630
2019,39157,39,157,64032,528,25747,2541,4413,8360,2549,710,107
2019,39169,39,169,75847,566,25321,3127,5139,9939,5447,696,722
2019,39017,39,017,245864,1616,73993,9183,19897,51551,20440,3116,3630
2019,39089,39,089,119819,512,34672,5141,12862,21227,9442,991,601
2019,39139,39,139,85392,1220,27763,6535,9651,9555,4903,1183,411
2019,39063,39,063,52463,124,16316,2015,4442,7524,5131,934,426
2019,39025,39,025,143749,1295,40309,5668,11167,28477,11431,984,1162
2019,39045,39,045,107394,827,32943,3191,9302,21174,8279,1503,626
2019,39081,39,081,46725,352,20331,859,5148,5884,2462,389,126
2019,39133,39,133,106424,592,36085,4724,7856,18317,10499,885,834
2019,51510,51,510,122536,1189,11653,1100,6749,38790,28811,7955,5181
2019,51650,51,650,91041,692,23713,3663,8951,14510,7078,1086,1234
2019,51013,51,013,175033,681,11212,1386,8085,60917,46987,14656,8512
2019,51179,51,179,98469,1131,21136,3601,7113,23959,13386,1422,574
2019,51760,51,760,163388,1654,28026,7397,7912,38741,16715,5486,3289
2019,53067,53,067,205115,1822,36321,9940,22458,41091,22041,4389,2975
2019,53027,53,027,54932,452,15259,4960,6556,6307,3788,343,221
2019,53025,53,025,60165,1984,13461,4311,6980,8581,2092,130,28
2019,53061,53,061,575484,5495,108332,25181,64463,126101,49932,7322,6647
2019,54061,54,061,66795,788,12542,3229,4861,13497,10877,2623,2924
2019,54039,54,039,130820,898,40996,9482,9377,19531,8989,3429,1800
2019,55117,55,117,80744,783,24770,3305,9131,16532,4447,840,676
2019,55063,55,063,76786,793,18713,2157,9977,17123,7043,1445,1310
2019,55073,55,073,94762,494,30199,2861,12134,16141,5613,1124,482
2019,55027,55,027,63466,753,22315,2737,7726,8599,1787,418,359
2019,55071,55,071,57164,477,20595,1678,6736,8382,2934,855,323
2019,05051,05,051,72565,590,15403,5527,6042,13383,6094,676,576
2019,05143,05,143,145660,3222,32647,7060,8791,27896,11790,3915,2834
2019,05031,05,031,71813,746,18244,5399,6371,11232,4341,1942,766
2019,13047,13,047,46682,316,12670,2448,4924,7739,2526,519,131
2019,13073,13,073,103621,824,18566,3801,11845,27509,10263,2750,1826
2019,13115,13,115,66042,1372,18573,5998,4852,7882,4956,1488,779
2019,13117,13,117,160296,1266,18842,4053,10917,58137,25378,3701,2529
2019,13185,13,185,69672,749,19285,3266,8192,12197,3800,799,789
2019,13077,13,077,101159,1904,23740,3367,10691,16896,7392,2261,525
2019,13297,13,297,65348,535,18779,2266,4271,10093,3884,878,500
2019,13057,13,057,176477,2196,32726,7923,13757,47155,16477,2149,1535
2019,13113,13,113,79987,253,15707,1190,7757,23791,8954,1861,1429
2019,13121,13,121,729041,5164,93477,18684,42551,245555,126795,30401,16779
2019,15001,15,001,143872,681,40384,4417,13331,28302,10141,2148,2556
2019,15003,15,003,680706,7268,157789,18157,74971,159284,58081,15836,10754
2019,15007,15,007,51455,344,14019,1610,6479,9626,3085,1423,566
2019,16055,16,055,115561,577,24445,5183,14411,17885,7956,1880,645
2019,16083,16,083,54509,1382,11006,3555,5080,6739,3620,790,500
2019,16001,16,001,329339,2268,54512,10693,34129,83760,33289,8694,5007
2019,20091,20,091,409324,1758,54318,7009,29353,141825,64261,15862,7362
2019,39119,39,119,59137,700,21751,2719,5157,6334,3920,419,233
2019,39009,39,009,37297,94,10391,1173,3379,6432,4653,267,2174
2019,39103,39,103,127164,421,34165,4430,11715,28259,13121,1999,831
2019,39095,39,095,293502,2685,72646,12718,29911,49217,21196,4268,4337
2019,39151,39,151,260893,1645,94669,9271,25489,38401,14164,3298,1587
2019,39041,39,041,138636,507,23509,2029,9440,43735,20355,4516,3690
2019,39055,39,055,64228,394,15450,1424,6100,14817,5625,1916,786
2019,39085,39,085,166562,829,47340,4368,17275,29269,11365,2335,768
2019,39141,39,141,54460,445,20748,4137,4842,5965,2128,355,161
2019,39035,39,035,874679,11456,202912,32638,72462,172875,81936,26355,13070
2019,39109,39,109,74110,787,24130,2933,7547,9480,5288,1207,177
2019,39155,39,155,142450,1118,54563,6249,11091,18817,7269,1213,495
2019,39173,39,173,81457,612,22370,2087,8112,18603,8792,1553,1208
2019,40143,40,143,430396,4758,90622,17971,37757,95702,33622,9354,5799
2019,39013,39,013,49321,511,20427,2096,5610,5431,2052,401,447
2019,55039,55,039,72712,449,23627,2610,9078,11196,4512,840,622
2019,55059,55,059,114483,1515,26868,6234,12168,20470,11434,1111,901
2019,56021,56,021,67775,309,16139,2856,7768,12038,6145,1333,853
2019,48329,48,329,110966,3225,20354,5078,7873,22102,7960,1709,724
2019,48041,48,041,124081,2193,20269,6890,5789,29577,14100,2539,6388
2019,48029,48,029,1292560,20174,272253,58564,107519,230415,96382,23964,12786
2019,48121,48,121,589252,6092,87249,15679,42602,180472,73782,9324,8338
2019,48167,48,167,231134,2641,49616,11267,21041,45784,18315,3369,3354
2019,48037,48,037,62896,514,16834,4061,4233,7610,3168,836,374
2019,48453,48,453,888630,16386,119239,20947,50924,289692,123724,32469,21486
2019,48213,48,213,59318,502,16439,4337,4539,6419,2251,494,197
2019,24027,24,027,220678,1474,24979,4431,10841,70938,47893,11899,11340
2019,24033,24,033,622295,15697,143424,17632,41401,119222,69192,11183,9289
2019,24003,24,003,400105,4141,80175,13344,28702,98858,57917,10840,8105
2019,24005,24,005,575977,6274,129789,17022,43541,134304,69927,18452,12322
2019,24021,24,021,177932,1980,38580,4548,13135,42016,25139,3400,3965
2019,24009,24,009,64371,219,18422,2167,5769,10458,7924,1055,952
2019,24031,24,031,727128,14007,92700,11774,39433,191773,137008,45391,45896
2019,24013,24,013,117243,404,29824,3571,11920,25330,15423,1772,1084
2019,24037,24,037,75021,475,21767,3453,7588,14280,7240,584,894
2019,24017,24,017,110194,1436,33350,1772,8798,18371,11242,926,1084
2019,24043,24,043,106200,311,33312,6180,6675,13153,8470,1540,717
2019,24045,24,045,65728,556,18857,1840,3907,10906,6194,1423,1324
2019,24015,24,015,71592,407,21757,3754,6857,11675,5053,830,423
2019,25025,25,025,564188,14016,102475,18640,29191,145138,80858,26871,18909
2019,25017,25,017,1137894,13463,193971,22431,65620,320544,221327,49907,59293
2019,25005,25,005,399297,8071,102572,17110,35043,80043,31580,4944,3422
2019,25013,25,013,319983,4454,91084,15915,28017,53301,28465,4514,2837
2019,25009,25,009,552144,8967,118782,15368,43271,135679,68272,13053,11456
