year,fips,state_fips,county_fips,median_household_income,aggregate_household_income,hh_income_universe,hh_income_under_10k,hh_income_10k_to_15k,hh_income_15k_to_20k,hh_income_20k_to_25k,hh_income_25k_to_30k,hh_income_30k_to_35k,hh_income_35k_to_40k,hh_income_40k_to_45k,hh_income_45k_to_50k,hh_income_50k_to_60k,hh_income_60k_to_75k,hh_income_75k_to_100k,hh_income_100k_to_125k,hh_income_125k_to_150k,hh_income_150k_to_200k,hh_income_200k_plus,per_capita_income,gini_index
2019,19103,19,103,66011,6028281700,60782,5445,1926,2141,2292,2816,3273,2695,1532,2212,4087,5050,7463,6890,2938,3891,6131,39980,0.5269
2019,19113,19,113,63559,7545395700,93843,3913,3867,3640,4631,3725,4442,3513,4679,3647,8411,10249,13293,9508,5885,6015,4425,33891,0.4260
2019,19153,19,153,66918,17390930700,197731,7980,6215,6806,6062,7876,10375,8506,10492,7221,15671,23287,26502,20917,12105,15616,12100,35809,0.4347
2019,19155,19,155,60056,2701844800,37344,1949,1885,795,2154,2351,2064,1095,1635,1865,2856,4160,6147,3647,1826,1445,1470,29596,0.4156
2019,19163,19,163,65122,6182433400,68534,3602,2833,2476,3801,2131,2846,2636,2615,3405,4969,7597,8308,7019,4848,4012,5436,36685,0.4709
2019,19169,19,169,63107,3122715900,39168,3351,2205,1522,1337,1404,1671,1688,1599,2091,2147,4637,4811,3366,2805,2511,2023,32042,0.4682
2019,19193,19,193,58945,2844001800,39733,2118,1433,2295,1464,2426,1796,1989,2095,1324,3377,3260,6405,4430,2443,1648,1230,27556,0.4076
2019,20015,20,015,61951,2071988500,25004,1091,1214,700,978,986,1328,1247,1222,1160,2338,2364,3644,2385,2065,1016,1266,31531,0.4431
2019,20045,20,045,64233,4081923000,48508,2906,1533,2196,1552,1896,2261,3758,2592,749,3760,5239,6825,4362,2674,2524,3681,33253,0.4562
2019,20091,20,091,91771,28282575000,231960,4355,5292,4373,5857,5314,7878,5720,6951,5221,14965,22975,38485,25786,19772,25749,33267,47877,0.4328
2019,20103,20,103,77070,2494166000,27860,1676,1205,352,982,612,1056,414,1146,1113,1831,3033,4385,3654,2399,2457,1545,32327,0.3925
2019,20161,20,161,50920,1705211700,25662,1789,1390,2215,1501,1245,831,1298,1196,1050,2165,3425,2510,2418,633,1078,918,26742,0.4633
2019,20173,20,173,59716,15644382800,199517,11462,9059,8590,8596,6977,11055,8720,9693,8636,17370,22325,24438,20456,11785,10957,9398,30958,0.4466
2019,20177,20,177,59441,5741853000,73172,3882,1919,3218,2692,3820,3747,3922,4547,2991,6191,8887,9722,7451,2774,3638,3771,33046,0.4423
2019,20209,20,209,46964,3562622900,61248,5398,3746,3149,3475,3258,4297,3119,2996,3385,4435,6562,7757,4288,2246,2044,1093,22866,0.4238
2019,21015,21,015,76443,4642319200,48770,1544,1371,1244,1857,1005,2167,1810,2067,1486,4476,5145,6293,6948,3963,4252,3142,35236,0.4134
2019,21029,21,029,65560,2464365900,30553,1098,665,1020,1447,1336,1150,525,1036,1459,3673,3739,5407,2623,2402,1653,1320,32026,0.3841
2019,21037,21,037,66439,3448352700,38110,1479,2556,1333,1708,2123,1276,1473,1766,704,2883,3696,5587,3703,2310,2777,2736,37538,0.4767
2019,21047,21,047,47445,1590619500,26209,3154,1518,1143,1500,1690,819,1396,1200,1169,2596,2672,3575,1637,517,822,801,24445,0.4695
2019,21059,21,059,50964,2899971900,40800,3249,1789,2581,2374,2002,2405,1842,2162,1503,2864,4170,6223,2921,1821,1256,1638,29083,0.4816
2019,21067,21,067,58356,11101672300,131929,8675,4884,5176,8121,4849,6885,5601,6230,4626,11741,13188,16241,11032,7709,8467,8504,34947,0.4818
2019,21093,21,093,57463,3109030400,42644,2301,879,1972,2191,1615,2127,2229,3398,1863,3420,5682,4889,4831,2345,1349,1553,29622,0.4142
2019,21111,21,111,59049,25623685600,316174,20234,13048,14396,14899,14636,16016,15411,13201,13353,24686,35741,41219,27312,15768,18235,18019,33952,0.4740
2019,21117,21,117,68849,5848146900,65362,3006,2734,2736,1982,2381,2399,2175,3546,3455,4270,6255,8498,8766,4306,5189,3664,35901,0.4431
2019,21145,21,145,45084,1959253400,28363,1921,1806,1743,2012,1734,2458,868,1624,1185,1692,3681,2540,2294,1084,738,983,29391,0.5079
2019,21151,21,151,49421,2361150600,34270,2984,1954,2848,1886,2066,1615,1388,793,1893,2658,3264,4141,2488,1459,1625,1208,26837,0.4917
2019,21185,21,185,97968,2779895500,20761,542,81,668,832,162,345,354,761,635,1231,2011,2865,2839,1574,2463,3398,43043,0.4501
2019,21227,21,227,52645,3775359100,50489,3262,2406,1983,2670,2795,2854,2569,2780,2105,5292,5114,6203,4369,2258,1830,1999,28928,0.4800
2019,22005,22,005,85425,4691175000,44267,1691,1381,906,1746,1611,1732,1288,1739,1216,2629,3196,6494,4894,3863,5604,4277,38352,0.4337
2019,22015,22,015,49962,3467987800,49735,3019,3107,3129,3225,3103,1841,2383,2074,3011,3056,5084,6628,3622,2091,2119,2243,27559,0.4678
2019,22017,22,017,45537,6478260000,92589,12394,6422,6222,5858,4628,3894,2412,4046,3768,7351,6833,9371,6430,4523,4104,4333,28040,0.5441
2019,22019,22,019,51246,5944967200,77232,7978,3516,3823,5541,3732,4166,3731,2660,2351,5144,6681,8524,5750,5177,4444,4014,29789,0.5113
2019,22033,22,033,56451,13372429100,161536,14030,9044,6172,9535,8017,7477,5677,5840,6824,11766,15377,19366,11963,8624,10337,11487,32363,0.5073
2019,22045,22,045,50991,1651374300,26185,3161,653,2025,1942,783,1242,1371,1066,574,2125,2841,3124,2240,1741,765,532,24194,0.4603
2019,22051,22,051,56069,12762484100,171991,10739,8186,7456,9497,8911,10308,8250,7398,6197,13959,18238,20563,16774,8504,8751,8260,30358,0.4522
2019,22055,22,055,60567,7896972200,94490,8120,4105,4529,5505,4790,3372,3199,4124,3242,5726,8560,12186,9063,5021,6033,6915,33399,0.4948
2019,22057,22,057,51339,2507897300,36759,2976,1381,4080,1052,2055,1018,1395,1880,2069,2364,3251,5764,2728,1908,1654,1184,26311,0.4560
2019,22063,22,063,62187,3610761800,47014,4620,1369,1077,2743,1416,1950,1180,1987,2170,3666,4418,5734,5784,5110,2249,1541,27893,0.4209
2019,22071,22,071,45615,11787543200,151753,25104,8742,9159,7550,6018,7529,5456,5755,4323,11654,11215,13098,10406,6090,7969,11685,34034,0.5781
2019,22073,22,073,41137,3705880700,57835,8002,3877,3409,3080,2396,4450,2947,2182,2823,3759,5901,5719,2941,1653,2520,2176,25474,0.5370
2019,22079,22,079,50490,3370255800,48975,3313,2557,4108,2039,2536,1878,3207,2337,2196,5065,5525,4633,3426,2799,2063,1293,27869,0.4714
2019,22097,22,097,38681,1633626000,30441,3713,2310,2201,2208,1228,1498,2587,1467,1387,2050,1655,4085,1905,699,999,449,21733,0.4656
2019,22103,22,103,69076,8408177500,94988,4644,4091,4330,3004,3505,4052,4287,4114,2908,7947,8287,13944,9370,6345,6493,7667,33136,0.4457
2019,22105,22,105,47825,3057747200,46526,3512,3919,2630,2775,3033,3971,1135,1488,1135,2393,3814,7069,3612,1647,2794,1599,24217,0.4626
2019,22109,22,109,48446,2956489900,40173,4141,1135,3578,2288,2833,1425,2036,1930,1303,1652,3864,4201,4347,1014,2793,1633,28402,0.5095
2019,23001,23,001,63813,3556689000,45924,1581,2062,1173,2294,2323,2099,2483,3068,2287,2168,5408,7294,4718,2177,3336,1453,32338,0.4090
2019,23003,23,003,38768,1590798500,30197,2652,2781,2131,2488,1591,2454,1415,1134,1262,1967,3708,3426,1232,496,671,789,24169,0.4502
2019,23005,23,005,76059,12853512600,124925,5736,3151,3595,4547,4718,5546,3950,3968,4404,9192,12861,16814,13491,8357,11260,13335,44518,0.4578
2019,23011,23,011,55389,3984841400,54480,3428,2756,2324,2857,2364,2569,3186,2262,2977,4555,4959,8033,4780,3194,1923,2313,32418,0.4472
2019,23019,23,019,50449,4432942800,64096,2389,3848,3685,4637,3547,3049,5259,2762,2579,4966,5914,7685,5315,3136,2967,2358,30245,0.4442
2019,23031,23,031,66648,7175394200,86227,3157,2308,3941,3440,4329,3223,2982,3296,4647,8191,8385,13188,10156,5203,5230,4551,34947,0.4128
2019,24001,24,001,48867,1589125300,26549,2328,1529,1275,1707,1668,1501,1134,1336,1028,2194,3031,3731,2114,549,975,449,23095,0.4264
2019,24003,24,003,101147,28107210000,216200,4604,2882,3751,4890,4803,5583,5030,4294,4890,12961,21388,30813,26431,19299,28962,35619,48571,0.4169
2019,24005,24,005,77358,32647809200,312466,16514,7222,9090,10101,8823,11064,9600,13519,9673,23661,33139,42628,34869,23074,27252,32237,41370,0.4606
2019,24009,24,009,112380,4149313000,32780,1522,597,471,379,593,622,837,512,997,1516,1660,4139,4572,3954,5066,5343,46276,0.3790
2019,24013,24,013,103014,7240010300,60617,1130,1026,1479,1599,1549,1999,1544,1291,1910,3123,4929,7512,7964,8172,7179,8211,43364,0.3942
2019,24015,24,015,76441,3548611800,38547,2276,1269,1317,1982,1905,1396,908,1115,859,2477,3350,6530,4486,2259,3896,2522,35416,0.4434
2019,24017,24,017,103932,7178180400,57732,1733,766,516,848,718,1488,1551,1977,1064,2478,5735,7833,8202,6928,7882,8013,45133,0.3850
2019,24021,24,021,103516,11486237300,93768,1710,1966,1761,1409,2634,1888,3043,2674,2651,5157,7771,12180,12275,11126,12582,12941,45204,0.3951
2019,24025,24,025,92331,10880906100,96203,3277,2128,2607,1739,2103,2497,3075,2732,2625,5455,9199,14072,11968,9600,10880,12246,43216,0.4053
2019,24027,24,027,121618,17994591600,115772,3923,1164,2246,2552,2082,1928,1697,2738,2186,4258,7695,13490,13535,10329,15810,30139,56192,0.4280
2019,24031,24,031,110389,55644828200,368897,12617,7647,6957,7869,9922,9324,8773,7119,7005,18364,26603,44491,38645,29413,46161,87987,54814,0.4639
2019,24033,24,033,86290,32448768200,316361,13272,6359,6375,8269,8657,9701,7541,10899,11592,22014,31900,48299,38976,27303,33850,31354,37618,0.3971
2019,24037,24,037,87947,4558339300,40320,1931,818,1707,1117,548,890,1045,927,1537,2224,4052,5640,3668,3729,5715,4772,41402,0.4349
2019,24043,24,043,59140,4418955200,56225,2872,2960,2889,2787,2875,2286,2179,2269,2666,4748,5194,6683,6179,2827,3814,2997,30398,0.4439
2019,24045,24,045,54402,2929279100,38088,1948,1110,1108,3142,2647,1965,1368,1861,1415,3806,3295,4794,3591,2474,1607,1957,28917,0.4470
2019,24510,24,510,50177,18328735400,242694,29784,13038,10003,10771,12596,13116,10341,10612,10746,14818,21844,24419,20717,12056,11308,16525,32430,0.5124
2019,25001,25,001,85042,10798111800,96509,2978,2232,2050,2742,2371,3389,3036,2309,4877,6263,10245,13381,10080,10737,9511,10308,50384,0.4372
2019,25003,25,003,58895,4491753000,53792,2365,2934,2323,3253,2691,2047,2018,2414,1971,5394,4915,5921,4967,2949,4429,3201,36759,0.4647
2019,25005,25,005,70402,20183518900,220528,13976,10372,10211,9985,8071,8833,7695,8317,7178,13025,18071,26566,22273,16859,20825,18271,36343,0.4638
2019,25009,25,009,83810,34467450300,297898,12847,11419,9982,11650,7965,10441,8953,9173,8630,15996,26082,40725,27916,20995,30230,44894,45144,0.4752
2019,25011,25,011,60018,2429471900,30927,1013,1610,2223,1397,928,1820,786,1199,1607,2872,3693,3330,3365,1623,2142,1319,35575,0.4392
2019,25013,25,013,60161,14675972200,179970,12831,11733,7766,9778,6585,9177,7560,5880,6459,11958,17898,20237,16506,13231,11536,10835,32682,0.4780
2019,25015,25,015,74778,5622514600,60002,3061,1685,2264,2853,1659,2092,2515,2018,2079,3530,6343,8333,6486,4939,5325,4820,35840,0.4326
2019,25017,25,017,107056,87401239600,612366,24245,16692,13512,14589,13385,14140,13413,16926,13899,30209,46285,69210,61174,55042,79374,130271,55488,0.4623
2019,25021,25,021,107361,38820207400,269717,11115,7332,7333,7191,5960,5047,7166,5373,7605,12149,18521,30238,30948,24330,34699,54710,55414,0.4750
2019,25023,25,023,90880,23013086300,191041,7113,7164,5355,4957,6623,5082,4561,4999,4944,11555,16933,24724,21725,16257,21164,27885,45122,0.4639
2019,25025,25,025,77558,35972617300,309945,29117,16647,9995,10067,8874,9331,8327,9760,6856,15878,25389,32571,24324,22823,33667,46319,46896,0.5266
2019,25027,25,027,78345,32133317200,316162,15026,12997,10160,10289,10095,13170,11522,10106,9955,20210,27631,40544,36084,22002,32814,33557,39098,0.4496
2019,26005,26,005,66278,3416352500,43667,1806,1314,1703,1962,2159,1857,1598,2448,1427,3085,5659,7060,4645,3719,1694,1531,29656,0.4018
2019,26017,26,017,49610,3017428300,44887,3261,1648,1358,2726,2601,3010,2951,2315,2811,3886,3263,5973,3649,1787,2210,1438,29922,0.4335
2019,26021,26,021,50153,4725366200,61809,4409,2082,3290,4244,3053,3473,3018,3784,3459,4179,5355,6216,5716,3032,3564,2935,32237,0.4882
2019,26025,26,025,49055,3685739000,53827,3068,2461,2446,3284,3773,3507,2752,3255,2761,3704,5185,6652,4016,2913,2014,2036,28175,0.4461
2019,26037,26,037,69651,2706322100,30070,1632,439,917,973,1793,1046,1018,1443,1262,2586,2942,3567,2656,2568,2948,2280,34920,0.4215
2019,26045,26,045,65409,3697728400,44420,1164,1255,1844,1186,2144,1726,1761,1614,2813,4379,5486,6511,4220,3653,2784,1880,34586,0.4018
2019,26049,26,049,50389,11408105800,169247,14576,8336,7816,8842,8305,10192,9909,8007,7993,12567,19740,20352,12632,7055,7187,5738,28503,0.4593
2019,26055,26,055,65266,3339136400,37408,1087,520,1295,2339,1752,1760,1944,1202,2120,3283,4059,6307,3257,2042,1866,2575,37568,0.4553
2019,26065,26,065,54395,8441218500,114534,8313,5269,5064,6802,4878,7260,5863,5679,4200,8399,12271,13298,9619,6154,5927,5538,30188,0.4629
2019,26073,26,073,45201,1532497800,24690,2848,1526,1332,1652,1564,1382,1026,955,1083,1894,2377,2898,1481,916,998,758,23947,0.4877
2019,26075,26,075,55124,4464484900,61403,4375,3340,3100,2336,3157,3000,3091,3675,2207,4347,5904,10182,4385,2981,3178,2145,29209,0.4582
2019,26077,26,077,56441,8170334100,103196,8160,3878,3843,3367,4730,6732,4484,5978,3813,9312,9671,15016,6631,5011,6623,5947,31652,0.4687
2019,26081,26,081,66532,21556107300,245437,10586,8348,8564,11001,9403,10463,10580,10870,10772,20043,27235,35823,26812,15049,14941,14947,33736,0.4486
2019,26087,26,087,66263,2772072400,33902,1828,1014,1349,1343,846,1158,2015,988,2016,2034,4491,5423,2865,2513,2638,1381,32162,0.4101
2019,26091,26,091,53865,2673499300,38499,2516,1022,1421,1810,2402,2511,1244,2703,2284,3619,4230,4582,3246,1984,1481,1444,28046,0.4209
2019,26093,26,093,86512,8009923300,73502,1426,1264,1814,2678,2663,1768,1934,2637,2629,5236,7513,10614,9217,6857,7582,7670,42920,0.4180
2019,26099,26,099,64947,28313026700,351666,15351,12031,12696,15200,17248,17331,13713,16806,12467,28941,39244,50723,36106,24887,23033,15889,32574,0.4160
2019,26103,26,103,55148,1911949500,27981,1131,1164,1267,1318,1104,1369,2055,1267,1547,3023,3461,4088,2310,1149,820,908,29489,0.4011
2019,26111,26,111,69872,3138669000,34350,1847,1323,1253,1051,1268,1267,1666,1670,1232,2558,3460,5414,2966,2160,2696,2519,38087,0.4588
2019,26115,26,115,62839,5016228100,60875,3100,2188,2714,3070,2667,3373,2921,1938,1681,5118,6463,7934,5920,5176,3793,2819,33754,0.4412
2019,26121,26,121,50366,4411481700,66148,3614,3498,3927,3881,4457,3350,3786,3172,3091,6175,6840,9343,5051,2270,1907,1786,26697,0.4505
2019,26125,26,125,81190,56807513100,508464,19224,16334,13244,18644,19727,16191,18544,15304,15657,32678,48300,69961,53349,37596,49266,64445,46082,0.4685
2019,26139,26,139,68817,9327620700,105004,3395,2042,3669,4818,2351,4694,5116,4328,4249,9282,12395,15654,11629,7012,8587,5783,33089,0.4150
2019,26145,26,145,48303,5568774000,79050,5457,3528,4532,4753,4673,5430,5571,3143,3994,6007,8212,8597,5796,3349,3378,2630,29451,0.4867
2019,26147,26,147,59837,4889991900,63806,3122,2853,2039,2911,3554,3909,2663,3063,2441,5399,6232,8268,6831,3806,4163,2552,31406,0.4237
2019,26155,26,155,55249,1891106300,26830,1283,1325,1111,1381,1522,1106,1160,1762,1137,2551,2522,4193,2544,1283,1483,467,28412,0.4136
2019,26159,26,159,60549,2172356700,30974,1510,927,1684,1268,2184,1898,1615,1141,1133,1978,3719,5781,2521,1534,1250,831,28087,0.4038
2019,26161,26,161,76576,15256877200,141680,8031,5499,3935,3998,5464,4840,2630,5560,4902,10269,14405,18709,13270,10333,12209,17626,43714,0.4801
2019,26163,26,163,50753,48569347400,689270,68604,35106,33662,37571,36121,36215,33033,32349,26082,54291,71499,75166,51560,32274,33729,32008,28623,0.4855
2019,27003,27,003,83353,13361574600,131858,3073,2441,2754,4307,2557,4654,4316,4478,4631,9695,13803,22548,18376,10349,13151,10725,38647,0.3895
2019,27013,27,013,61133,1989102800,26461,1853,914,1063,1218,935,884,996,1906,1023,2210,2595,4419,2654,1672,1385,734,30152,0.4260
2019,27019,27,019,101434,4956517600,38860,839,869,785,846,925,1071,705,956,1472,2279,2970,5038,5367,2970,4812,6956,48293,0.4185
2019,27035,27,035,60534,2075298300,28012,1602,1004,1167,1403,884,1768,1167,1147,1155,2513,3849,3969,2553,1573,1203,1055,32188,0.4204
2019,27037,27,037,88864,17807376800,162895,5719,3042,2424,5169,4256,5471,5149,5683,5916,11355,14201,22108,20242,16197,17309,18654,42196,0.4128
2019,27053,27,053,82369,58123970100,517091,22503,18505,14310,14346,16345,17432,16025,17062,17390,32369,47261,74385,50411,39579,51510,67658,46970,0.4665
2019,27109,27,109,80096,6980099100,65635,1531,1617,2148,1601,2617,2336,2753,2696,2169,3978,7639,8194,8141,4738,6377,7100,43470,0.4412
2019,27123,27,123,68871,18713718100,206124,11081,7315,7518,6746,7475,8227,8360,10673,7698,15295,21276,26635,22012,15565,15730,14518,35517,0.4515
2019,27131,27,131,72469,2152115400,22861,961,1083,761,631,689,694,439,1242,1073,1121,2881,4111,2400,1697,1527,1551,34481,0.4460
2019,27137,27,137,60434,6478124700,86448,5980,4133,3959,4235,3799,2639,3979,3969,2866,7300,10238,10987,9675,5199,3958,3532,33021,0.4361
2019,27139,27,139,108761,6807859400,51474,625,1102,601,830,1140,1435,1381,1468,2156,2515,4358,5746,6941,5053,7156,8967,46546,0.4092
2019,27141,27,141,96210,3671975200,32686,797,514,934,542,479,960,834,807,886,1791,4161,4353,5235,4178,2898,3317,39385,0.3890
2019,27145,27,145,66558,4926236600,59776,2169,2464,1694,2743,2339,3442,1807,3187,1873,4935,7407,9263,6459,2858,4607,2529,31619,0.4218
2019,27163,27,163,100596,12730858000,97059,2964,1748,2267,2009,2563,1674,1625,2535,3160,5430,8672,13500,12712,9868,12180,14152,49314,0.4437
2019,27171,27,171,91707,5167014000,49443,1439,1264,718,1001,1245,616,1456,1167,2255,3085,5366,7321,6975,5839,6186,3510,38068,0.3653
2019,28033,28,033,66078,5387904600,65220,1652,1829,2912,2512,2926,2672,2331,3348,2890,6870,6323,10405,6027,4804,5085,2634,30575,0.4018
2019,28035,28,035,39063,1571715700,27340,2595,2386,1607,1510,2070,2230,1524,1032,1783,1780,3402,1777,1242,805,784,813,24063,0.4918
2019,28047,28,047,50119,4884901400,74628,6245,3441,4560,5429,4430,3874,2985,3075,3174,6245,7864,7956,5915,4287,2838,2310,25535,0.4567
2019,28049,28,049,44964,5467268100,88471,8060,5017,6066,6078,5288,3505,5377,4875,3434,9825,8337,8627,5598,2858,3072,2454,24208,0.4760
2019,28059,28,059,52476,4287489000,56323,2091,2601,3826,1806,4249,3379,3896,2451,2155,5116,4430,7969,4218,3293,2513,2330,30186,0.4700
2019,28067,28,067,37594,1462706700,24178,2542,1333,2982,1759,918,1629,1209,816,832,2071,2617,1552,1425,1028,771,694,22636,0.5166
2019,28075,28,075,37497,1772500700,29367,3596,2328,3000,1682,1988,1603,1182,790,1334,1899,2711,2758,2823,345,431,897,25323,0.5392
2019,28081,28,081,49715,2251281300,30378,1877,1598,2107,1359,1854,1554,1501,1717,1697,2393,2749,3821,1724,1317,1319,1791,28126,0.4915
2019,28089,28,089,68171,3846919900,40046,1557,619,2322,1465,1591,2193,2501,2265,847,1273,4796,4763,3217,3066,4369,3202,37362,0.4597
2019,28121,28,121,67012,4709383700,57011,1899,1835,2940,2237,3234,1505,2244,1999,1645,4490,8294,8315,6636,3042,3828,2868,31842,0.4166
2019,29019,29,019,57013,5468975500,70721,5958,2555,2861,3894,3177,2995,2918,3777,2979,5327,6509,9975,5736,3843,3574,4643,31278,0.4605
2019,29021,29,021,46922,2113165800,33984,2601,1982,2931,2177,1601,2216,1414,1591,1119,2893,3466,4006,2629,1443,850,1065,25626,0.4590
2019,29031,29,031,57908,2387960100,31335,1522,1960,1452,1702,1565,1694,1360,1022,1485,2185,3975,4729,3155,1063,1122,1344,30826,0.4630
2019,29037,29,037,72819,3620852100,40544,605,2281,1571,2004,868,1337,1109,1802,1666,2910,4461,6616,4852,3051,3086,2325,34728,0.4066
2019,29043,29,043,62765,2617881700,33227,1455,2130,1480,1217,1719,1625,612,2293,1009,1879,4189,5066,2990,1983,1879,1701,29933,0.4368
2019,29047,29,047,70253,7934952700,93066,3009,2044,2911,3620,3009,4578,5545,3996,4035,6658,10621,12988,12307,6600,6961,4184,33101,0.3981
2019,29051,29,051,61371,2407581200,31437,2292,1295,603,1840,789,1226,1480,874,1603,3236,4039,4579,3191,2357,886,1147,31613,0.4255
2019,29071,29,071,60953,3130939500,42161,1423,1771,1916,901,2506,1831,2282,1880,2662,3353,4400,7908,3756,2372,1903,1297,29637,0.3973
2019,29077,29,077,43752,8552127800,133900,12378,5162,7930,11130,8952,7626,8737,6760,4651,11825,13401,13999,8419,5318,4461,3151,28295,0.4862
2019,29095,29,095,57936,22210606500,292571,21282,11511,15121,14770,12105,13673,12407,12853,12747,24289,30314,37550,25748,18140,16777,13284,31982,0.4535
2019,29097,29,097,45010,2728753300,45019,3558,3335,2237,2746,2275,3698,2489,2166,1926,4503,5064,4438,2998,1096,1367,1123,23957,0.4612
2019,29099,29,099,69009,6654813000,83841,2811,1815,3651,3243,4091,4071,3813,3307,3307,4924,11074,14477,8266,5923,6274,2794,30236,0.3813
2019,29165,29,165,81712,4052490200,40332,851,1060,988,923,1755,1922,1645,1786,1795,2667,3315,5287,5471,2852,4025,3990,39649,0.4135
2019,29183,29,183,89146,16113530600,150668,3103,2632,2957,3905,2269,4956,5568,6420,4770,10036,14115,24297,20817,14142,14736,15945,40508,0.3880
2019,29187,29,187,42390,1425917300,24021,1580,1759,1611,1334,1412,1443,1622,1968,750,1055,3294,3088,1255,851,539,460,21793,0.4412
2019,29189,29,189,70022,42394283300,410842,20671,11599,15890,15567,15774,16229,16381,16284,16306,32815,39814,51671,39811,26476,31886,43668,43289,0.4927
