year,fips,state_fips,county_fips,total_workers,drove_alone,carpooled,public_transit,bus,subway,bicycle,walked,worked_from_home,total_households_vehicles,no_vehicle,one_vehicle,two_vehicles,three_vehicles,four_plus_vehicles
2022,37019,37,019,,,,,,,,,,69478,1390,19864,34134,9490,4600
2022,48099,48,099,,,,,,,,,,27660,1270,10237,10511,4394,1248
2022,13255,13,255,,,,,,,,,,27205,2360,8781,9881,3841,2342
2022,48329,48,329,,,,,,,,,,69398,2681,23313,27064,12056,4284
2022,35045,35,045,,,,,,,,,,41542,2427,11848,14588,9059,3620
2022,13127,13,127,,,,,,,,,,36147,1821,13101,14519,4446,2260
2022,47119,47,119,,,,,,,,,,42343,1017,11859,18285,8662,2520
2022,51087,51,087,,,,,,,,,,137370,6817,47978,49952,21475,11148
2022,36053,36,053,,,,,,,,,,27515,1849,9185,11216,3632,1633
2022,72025,72,025,,,,,,,,,,53037,6841,21756,16742,4881,2817
2022,20161,20,161,,,,,,,,,,27884,1462,7984,12363,4416,1659
2022,39119,39,119,,,,,,,,,,35912,2537,10831,12346,7254,2944
2022,51800,51,800,,,,,,,,,,38713,2518,9499,14317,7363,5016
2022,17019,17,019,,,,,,,,,,84713,10574,36750,27901,7507,1981
2022,24045,24,045,,,,,,,,,,40611,1447,13596,15367,6484,3717
2022,53015,53,015,,,,,,,,,,44049,1724,11768,15810,8500,6247
2022,06045,06,045,,,,,,,,,,34998,3049,9851,11618,6777,3703
2022,06103,06,103,,,,,,,,,,24625,1564,7849,7988,4093,3131
2022,12107,12,107,,,,,,,,,,31087,1770,9856,12921,3904,2636
2022,53021,53,021,,,,,,,,,,30290,1188,6658,11008,6456,4980
2022,56021,56,021,,,,,,,,,,42559,2320,11982,15711,7979,4567
2022,36009,36,009,,,,,,,,,,32016,3148,12075,11812,3596,1385
2022,18109,18,109,,,,,,,,,,28534,1554,6738,11771,5627,2844
2022,21151,21,151,,,,,,,,,,37118,1433,13627,13348,5711,2999
2022,25011,25,011,,,,,,,,,,32142,1955,11617,14309,3303,958
2022,36065,36,065,,,,,,,,,,98267,12195,36071,34596,11838,3567
2022,48037,48,037,,,,,,,,,,35469,2378,13300,12336,5527,1928
2022,26067,26,067,,,,,,,,,,22878,844,5652,9944,4477,1961
2022,18063,18,063,,,,,,,,,,66564,1388,16939,30666,12582,4989
2022,27019,27,019,,,,,,,,,,41063,1393,10334,18127,7781,3428
2022,22005,22,005,,,,,,,,,,48462,2646,13176,21395,8706,2539
2022,51550,51,550,,,,,,,,,,95073,4332,28997,37991,16516,7237
2022,53009,53,009,,,,,,,,,,35527,2397,11006,13442,5418,3264
2022,40017,40,017,,,,,,,,,,59025,2009,15857,27477,8943,4739
2022,45007,45,007,,,,,,,,,,85096,5678,24697,30985,16996,6740
2022,48469,48,469,,,,,,,,,,34188,2660,10604,13431,5201,2292
2022,55127,55,127,,,,,,,,,,42781,1135,12204,18581,6415,4446
2022,01055,01,055,,,,,,,,,,39956,1017,11338,16501,6893,4207
2022,18067,18,067,,,,,,,,,,35752,2816,12432,13617,5209,1678
2022,19193,19,193,,,,,,,,,,41191,2089,14425,13592,7160,3925
2022,21037,21,037,,,,,,,,,,39836,2154,12570,16871,5704,2537
2022,24037,24,037,,,,,,,,,,44392,1666,12846,15485,9818,4577
2022,27013,27,013,,,,,,,,,,28182,2720,7161,11489,4494,2318
2022,48423,48,423,,,,,,,,,,80889,4417,23078,33519,13274,6601
2022,72021,72,021,,,,,,,,,,74177,8551,31219,22325,8791,3291
2022,17161,17,161,,,,,,,,,,62373,5147,21983,24445,8466,2332
2022,38035,38,035,,,,,,,,,,30068,2307,10798,10662,4419,1882
2022,48251,48,251,,,,,,,,,,66686,1414,17969,26136,13847,7320
2022,20177,20,177,,,,,,,,,,75895,6290,24727,30207,9458,5213
2022,39099,39,099,,,,,,,,,,99004,6831,36984,35133,13879,6177
2022,42111,42,111,,,,,,,,,,29464,2006,9522,11647,3922,2367
2022,45041,45,041,,,,,,,,,,53185,3958,18145,17667,8980,4435
2022,17111,17,111,,,,,,,,,,118287,5139,31347,49560,21079,11162
2022,49045,49,045,,,,,,,,,,23872,1461,4622,7456,5158,5175
2022,37085,37,085,,,,,,,,,,50584,1618,13918,20134,9538,5376
2022,42051,42,051,,,,,,,,,,55657,5553,18125,20124,7213,4642
2022,26025,26,025,,,,,,,,,,53388,3957,18299,20881,7161,3090
2022,37023,37,023,,,,,,,,,,37296,1808,10350,12530,8206,4402
2022,36105,36,105,,,,,,,,,,32758,3236,13017,11012,3458,2035
2022,39101,39,101,,,,,,,,,,24930,2319,7797,9291,3313,2210
2022,13013,13,013,,,,,,,,,,30950,1606,6109,12265,5680,5290
2022,17179,17,179,,,,,,,,,,54400,2957,17362,21811,9479,2791
2022,18057,18,057,,,,,,,,,,135783,3579,38769,64848,19819,8768
2022,16083,16,083,,,,,,,,,,35150,1617,9863,13132,7992,2546
2022,20015,20,015,,,,,,,,,,25201,693,5154,9299,5328,4727
2022,42033,42,033,,,,,,,,,,32709,2760,11079,12014,4539,2317
2022,35043,35,043,,,,,,,,,,57614,1987,13852,22390,12442,6943
2022,55017,55,017,,,,,,,,,,27120,815,6775,12424,4665,2441
2022,36109,36,109,,,,,,,,,,42108,7668,14842,13648,3931,2019
2022,48479,48,479,,,,,,,,,,82519,5900,22673,31186,14347,8413
2022,26159,26,159,,,,,,,,,,31239,1298,10174,11895,4869,3003
2022,12109,12,109,,,,,,,,,,119515,3005,33352,57371,18440,7347
2022,26077,26,077,,,,,,,,,,108397,6828,39600,40264,14271,7434
2022,05085,05,085,,,,,,,,,,28268,1396,8482,11976,3630,2784
2022,30029,30,029,,,,,,,,,,46044,2032,13770,18236,7359,4647
2022,26155,26,155,,,,,,,,,,28629,2165,7310,10706,6200,2248
2022,41053,41,053,,,,,,,,,,33130,1527,8745,14031,5836,2991
2022,54061,54,061,,,,,,,,,,44767,2549,17626,17561,5565,1466
2022,26017,26,017,,,,,,,,,,44664,3239,16911,17124,5289,2101
2022,37151,37,151,,,,,,,,,,58218,2576,14500,17631,13636,9875
2022,13077,13,077,,,,,,,,,,56409,2876,13328,25277,10339,4589
2022,37057,37,057,,,,,,,,,,68813,3124,16126,25462,14395,9706
2022,45085,45,085,,,,,,,,,,40388,2112,14641,13843,6829,2963
2022,45091,45,091,,,,,,,,,,114312,3104,33386,48173,21075,8574
2022,47163,47,163,,,,,,,,,,69704,2937,22726,26678,11459,5904
2022,55039,55,039,,,,,,,,,,43958,2711,14249,16079,7842,3077
2022,55109,55,109,,,,,,,,,,37750,1276,7607,16534,7297,5036
2022,01097,01,097,,,,,,,,,,162605,9276,56683,59699,25166,11781
2022,12023,12,023,,,,,,,,,,27963,1363,10076,9603,4810,2111
2022,26111,26,111,,,,,,,,,,35325,2485,9657,15291,4755,3137
2022,42005,42,005,,,,,,,,,,27720,2111,8056,11384,4073,2096
2022,35031,35,031,,,,,,,,,,21296,2042,7149,7769,2170,2166
2022,29051,29,051,,,,,,,,,,30702,1652,10097,10959,4568,3426
2022,37049,37,049,,,,,,,,,,42575,2631,11072,18574,7956,2342
2022,28059,28,059,,,,,,,,,,58331,2600,16932,22946,10619,5234
2022,41003,41,003,,,,,,,,,,38831,3753,10859,16038,5186,2995
2022,38101,38,101,,,,,,,,,,29301,1021,9722,11452,4547,2559
2022,46103,46,103,,,,,,,,,,47370,2081,14840,17598,8248,4603
2022,51019,51,019,,,,,,,,,,32540,1419,7899,10819,7201,5202
2022,54003,54,003,,,,,,,,,,51145,1655,13775,21052,9463,5200
2022,01117,01,117,,,,,,,,,,87755,2206,23098,34419,20257,7775
2022,18163,18,163,,,,,,,,,,77854,8332,27469,28140,9208,4705
2022,13247,13,247,,,,,,,,,,33522,1625,11384,13112,4916,2485
2022,13313,13,313,,,,,,,,,,36757,1992,11231,14821,5272,3441
2022,45035,45,035,,,,,,,,,,64183,2273,18791,27402,10656,5061
2022,24001,24,001,,,,,,,,,,26246,3006,9198,9273,3074,1695
2022,29019,29,019,,,,,,,,,,77339,4652,25970,30575,11530,4612
2022,42089,42,089,,,,,,,,,,58034,3390,16851,22563,10395,4835
2022,45015,45,015,,,,,,,,,,94287,3001,26574,39924,18675,6113
2022,48091,48,091,,,,,,,,,,70544,1640,17322,31347,14878,5357
2022,42025,42,025,,,,,,,,,,27966,1368,8854,9527,5775,2442
2022,37105,37,105,,,,,,,,,,25234,1378,8379,8347,5125,2005
2022,47141,47,141,,,,,,,,,,34678,1568,11325,13411,5484,2890
2022,01121,01,121,,,,,,,,,,34679,2196,9266,11999,7485,3733
2022,51003,51,003,,,,,,,,,,45178,2337,16326,17004,5831,3680
2022,39157,39,157,,,,,,,,,,38476,2910,10874,14601,7791,2300
2022,34009,34,009,,,,,,,,,,48563,3051,15638,21147,6407,2320
2022,15001,15,001,,,,,,,,,,74764,3022,25180,26595,12676,7291
2022,48361,48,361,,,,,,,,,,33580,1996,10431,12660,6252,2241
2022,51061,51,061,,,,,,,,,,26757,345,4129,10871,7274,4138
2022,33005,33,005,,,,,,,,,,31960,1370,10587,12791,5613,1599
2022,39025,39,025,,,,,,,,,,84660,3387,23939,32728,15509,9097
2022,01003,01,003,,,,,,,,,,98854,2825,29711,40570,18383,7365
2022,39159,39,159,,,,,,,,,,24987,1045,4667,10905,5046,3324
2022,04017,04,017,,,,,,,,,,41415,3816,13453,13960,6389,3797
2022,45079,45,079,,,,,,,,,,168877,12175,63058,62567,22355,8722
2022,21093,21,093,,,,,,,,,,44414,3647,12866,17855,6468,3578
2022,27035,27,035,,,,,,,,,,28475,1255,8764,11794,4146,2516
2022,34011,34,011,,,,,,,,,,54961,5044,19695,19230,7504,3488
2022,28075,28,075,,,,,,,,,,29478,2458,9962,10344,5262,1452
2022,36015,36,015,,,,,,,,,,34319,2934,14177,12443,3434,1331
2022,41043,41,043,,,,,,,,,,51267,3007,12035,19645,9842,6738
2022,40125,40,125,,,,,,,,,,26887,1274,9327,9250,4543,2493
2022,02090,02,090,,,,,,,,,,37356,1653,11804,17051,4485,2363
2022,35061,35,061,,,,,,,,,,29080,915,8667,8070,6438,4990
2022,21047,21,047,,,,,,,,,,25454,2055,9040,10274,3024,1061
2022,34041,34,041,,,,,,,,,,45507,2989,13143,17370,7774,4231
2022,51740,51,740,,,,,,,,,,40178,4606,14897,13201,6048,1426
2022,08014,08,014,,,,,,,,,,31244,1294,10568,12792,4602,1988
2022,48135,48,135,,,,,,,,,,63738,3353,20867,25111,10586,3821
2022,24015,24,015,,,,,,,,,,40707,720,11821,15108,8912,4146
2022,29021,29,021,,,,,,,,,,34353,2558,12803,12148,4864,1980
2022,27145,27,145,,,,,,,,,,62331,4495,18522,23840,10338,5136
2022,18053,18,053,,,,,,,,,,26560,1708,8186,10514,3980,2172
2022,45055,45,055,,,,,,,,,,26752,666,7596,10634,4893,2963
2022,55055,55,055,,,,,,,,,,35443,1742,9235,15525,6294,2647
2022,47165,47,165,,,,,,,,,,79326,2212,20220,31872,17897,7125
2022,36011,36,011,,,,,,,,,,32108,2546,12659,12266,3019,1618
2022,51770,51,770,,,,,,,,,,44543,4739,20038,14345,4222,1199
2022,42097,42,097,,,,,,,,,,38451,4731,11495,14060,5985,2180
2022,13063,13,063,,,,,,,,,,108274,6200,44647,34955,14981,7491
2022,17093,17,093,,,,,,,,,,45163,1329,10329,22132,8435,2938
2022,33013,33,013,,,,,,,,,,62024,2463,20238,25381,9243,4699
2022,37125,37,125,,,,,,,,,,44625,1386,12543,19254,8200,3242
2022,55141,55,141,,,,,,,,,,32290,1606,8937,13834,5368,2545
2022,09150,09,150,,,,,,,,,,39334,1854,11031,17117,6404,2928
2022,13153,13,153,,,,,,,,,,62653,2965,17501,22593,12578,7016
2022,24013,24,013,,,,,,,,,,64437,2605,15382,24004,14650,7796
2022,36019,36,019,,,,,,,,,,33231,3073,11766,13026,4100,1266
2022,13215,13,215,,,,,,,,,,80694,9156,29230,30872,8135,3301
2022,24043,24,043,,,,,,,,,,59530,5546,17296,22386,9842,4460
2022,28067,28,067,,,,,,,,,,25249,1207,7280,9886,5289,1587
2022,39165,39,165,,,,,,,,,,93817,2964,25592,41727,15839,7695
2022,72139,72,139,,,,,,,,,,,,,,,
2022,40101,40,101,,,,,,,,,,25751,2804,7635,10156,3496,1660
2022,04001,04,001,,,,,,,,,,20690,1608,7673,5376,3522,2511
2022,22045,22,045,,,,,,,,,,28039,4400,9374,9856,3168,1241
2022,13115,13,115,,,,,,,,,,38087,1972,12875,14501,5136,3603
2022,13217,13,217,,,,,,,,,,41348,975,10829,15533,9789,4222
2022,35013,35,013,,,,,,,,,,85746,4479,27090,29468,16010,8699
2022,12069,12,069,,,,,,,,,,167485,6439,65387,65164,22437,8058
2022,54039,54,039,,,,,,,,,,78246,8771,31646,25010,9408,3411
2022,06039,06,039,,,,,,,,,,45539,1669,12067,15765,8153,7885
2022,39063,39,063,,,,,,,,,,32136,1051,9069,14729,5766,1521
2022,39139,39,139,,,,,,,,,,50248,2805,18661,21172,5509,2101
2022,45047,45,047,,,,,,,,,,27177,1950,9729,9693,4261,1544
2022,18173,18,173,,,,,,,,,,24881,834,4940,12496,3532,3079
2022,17115,17,115,,,,,,,,,,43718,3249,16213,16671,5369,2216
2022,36079,36,079,,,,,,,,,,36104,1599,9644,16096,4414,4351
2022,13047,13,047,,,,,,,,,,27083,802,7095,10654,5262,3270
2022,45059,45,059,,,,,,,,,,26848,1336,7812,9222,4727,3751
2022,37001,37,001,,,,,,,,,,70125,3798,19785,27167,11567,7808
2022,13157,13,157,,,,,,,,,,28145,390,5243,10827,7117,4568
2022,22105,22,105,,,,,,,,,,51689,3059,19106,19948,5899,3677
2022,36089,36,089,,,,,,,,,,41906,4634,15274,16129,4247,1622
2022,05045,05,045,,,,,,,,,,49270,1592,15179,19449,9822,3228
2022,17143,17,143,,,,,,,,,,78636,5918,31059,27561,9956,4142
2022,30031,30,031,,,,,,,,,,52616,1502,12880,21186,9426,7622
2022,37025,37,025,,,,,,,,,,87195,3191,28040,33243,15156,7565
2022,23003,23,003,,,,,,,,,,31319,2977,11332,12169,3331,1510
2022,18091,18,091,,,,,,,,,,43213,2066,14807,16501,6625,3214
2022,45013,45,013,,,,,,,,,,80670,2717,28708,35760,9903,3582
2022,20103,20,103,,,,,,,,,,30271,1114,6882,13180,4419,4676
2022,37157,37,157,,,,,,,,,,39830,2677,11296,12421,7258,6178
2022,47189,47,189,,,,,,,,,,60788,1131,15658,27289,9775,6935
2022,53029,53,029,,,,,,,,,,37109,1184,8929,16673,7367,2956
2022,39093,39,093,,,,,,,,,,126500,6574,43667,52782,16540,6937
2022,06055,06,055,,,,,,,,,,51025,2270,13897,20370,8553,5935
2022,48021,48,021,,,,,,,,,,37278,1071,9453,14145,9150,3459
2022,48397,48,397,,,,,,,,,,41956,1397,6458,19154,9532,5415
2022,15007,15,007,,,,,,,,,,24237,470,6059,8526,5174,4008
2022,36113,36,113,,,,,,,,,,30646,2450,10417,13629,2831,1319
2022,42085,42,085,,,,,,,,,,45960,3834,17449,16289,5222,3166
2022,13151,13,151,,,,,,,,,,86344,1667,23807,33479,18860,8531
2022,13223,13,223,,,,,,,,,,60903,1451,13748,25924,13656,6124
2022,17091,17,091,,,,,,,,,,40585,2667,13070,15502,6505,2841
2022,27141,27,141,,,,,,,,,,35577,1367,7213,14748,8280,3969
2022,13073,13,073,,,,,,,,,,55346,1738,13935,25243,11993,2437
2022,18167,18,167,,,,,,,,,,42883,2793,15687,17734,4574,2095
2022,26147,26,147,,,,,,,,,,69109,3768,20843,25965,12443,6090
2022,37109,37,109,,,,,,,,,,37830,1079,8146,16368,7771,4466
2022,05051,05,051,,,,,,,,,,45340,2461,16812,17266,5433,3368
2022,19061,19,061,,,,,,,,,,40644,2703,11442,16108,6770,3621
2022,53007,53,007,,,,,,,,,,32272,2025,7287,14006,5674,3280
2022,40145,40,145,,,,,,,,,,31805,763,7384,14299,5825,3534
2022,55133,55,133,,,,,,,,,,170114,6516,51054,76682,25328,10534
2022,47155,47,155,,,,,,,,,,42814,1948,10702,16644,9380,4140
2022,44009,44,009,,,,,,,,,,53138,2568,15580,22124,9686,3180
2022,48039,48,039,,,,,,,,,,133871,3057,35229,59078,25973,10534
2022,47063,47,063,,,,,,,,,,26994,1360,7220,12096,4288,2030
2022,12061,12,061,,,,,,,,,,72199,3536,27759,30819,7190,2895
2022,12035,12,035,,,,,,,,,,54364,2239,19111,22778,8141,2095
2022,36069,36,069,,,,,,,,,,48181,2565,17012,19249,7096,2259
2022,41019,41,019,,,,,,,,,,47263,2242,13537,16518,9305,5661
2022,33017,33,017,,,,,,,,,,51687,2053,18901,21197,6118,3418
2022,48183,48,183,,,,,,,,,,47877,2404,17590,19308,5694,2881
2022,01095,01,095,,,,,,,,,,36611,1477,9489,13481,8254,3910
2022,28047,28,047,,,,,,,,,,83711,5026,29085,32886,11516,5198
2022,40037,40,037,,,,,,,,,,27921,1064,8070,11934,4546,2307
2022,48485,48,485,,,,,,,,,,50211,3183,20361,16888,7051,2728
2022,53027,53,027,,,,,,,,,,30995,1076,10998,9958,5304,3659
2022,22079,22,079,,,,,,,,,,47887,4950,17954,15489,6810,2684
2022,51085,51,085,,,,,,,,,,43274,1027,8598,16813,10648,6188
2022,01049,01,049,,,,,,,,,,26459,1448,6994,9533,5540,2944
2022,37045,37,045,,,,,,,,,,38712,1621,12356,11878,8417,4440
2022,26115,26,115,,,,,,,,,,62946,3470,18930,22231,12385,5930
2022,21015,21,015,,,,,,,,,,52041,2079,14133,22518,9286,4025
2022,51069,51,069,,,,,,,,,,35947,1228,7181,15310,8386,3842
2022,22103,22,103,,,,,,,,,,106109,4522,32991,46755,13777,8064
2022,42019,42,019,,,,,,,,,,80941,4307,24447,31805,15461,4921
2022,47187,47,187,,,,,,,,,,93752,1573,19389,43772,19126,9892
2022,37195,37,195,,,,,,,,,,33587,1804,11354,12127,5821,2481
2022,06115,06,115,,,,,,,,,,29430,1909,7147,9518,6967,3889
2022,54033,54,033,,,,,,,,,,25987,1848,8253,11061,3690,1135
2022,51015,51,015,,,,,,,,,,31434,1714,6861,11700,5865,5294
2022,12131,12,131,,,,,,,,,,36771,1633,11124,15160,5977,2877
2022,13285,13,285,,,,,,,,,,27213,2222,7700,9930,4099,3262
2022,18005,18,005,,,,,,,,,,34436,2484,11066,13694,4923,2269
2022,18019,18,019,,,,,,,,,,51663,2076,18434,19506,7856,3791
2022,39013,39,013,,,,,,,,,,26781,2643,7234,9739,4873,2292
2022,47001,47,001,,,,,,,,,,32158,1869,9171,11534,6056,3528
2022,05145,05,145,,,,,,,,,,29805,1918,8576,11194,6456,1661
2022,06017,06,017,,,,,,,,,,74376,2181,17853,27780,16452,10110
2022,51161,51,161,,,,,,,,,,40024,2087,11343,15369,6753,4472
2022,39057,39,057,,,,,,,,,,66598,2913,23575,25564,9911,4635
2022,38015,38,015,,,,,,,,,,41761,2569,10312,14283,9925,4672
2022,09130,09,130,,,,,,,,,,74514,3852,21917,30950,11801,5994
2022,48005,48,005,,,,,,,,,,34276,2343,12235,12587,4893,2218
2022,42095,42,095,,,,,,,,,,121651,9107,41254,45861,15525,9904
2022,37193,37,193,,,,,,,,,,26947,2477,8221,8406,4321,3522
2022,46099,46,099,,,,,,,,,,85576,5609,26778,30927,15546,6716
2022,23011,23,011,,,,,,,,,,54613,4242,19312,20354,7442,3263
2022,29097,29,097,,,,,,,,,,48405,2973,15908,19109,6567,3848
2022,21199,21,199,,,,,,,,,,27552,932,9162,10609,4706,2143
2022,26145,26,145,,,,,,,,,,79275,4364,29486,29592,10130,5703
2022,05069,05,069,,,,,,,,,,24326,1964,9420,7295,4580,1067
2022,26021,26,021,,,,,,,,,,63311,4327,22071,24720,7978,4215
2022,18059,18,059,,,,,,,,,,32810,826,8605,13870,5986,3523
2022,25003,25,003,,,,,,,,,,58370,5212,21467,23209,5703,2779
2022,37069,37,069,,,,,,,,,,27803,1165,7204,11856,4669,2909
2022,26103,26,103,,,,,,,,,,28633,1400,9037,10777,5891,1528
2022,21059,21,059,,,,,,,,,,41111,2623,12407,15919,5627,4535
2022,48245,48,245,,,,,,,,,,96171,8111,32467,37015,13222,5356
2022,18081,18,081,,,,,,,,,,63117,3200,16464,24722,11963,6768
2022,27171,27,171,,,,,,,,,,54884,2636,12195,23264,11222,5567
2022,28035,28,035,,,,,,,,,,30635,2449,9905,12005,4234,2042
2022,01115,01,115,,,,,,,,,,35558,1017,9716,13610,7116,4099
2022,12005,12,005,,,,,,,,,,79044,1469,30128,32077,10753,4617
2022,39145,39,145,,,,,,,,,,29715,3086,10366,7836,6034,2393
2022,12015,12,015,,,,,,,,,,90457,4454,36824,35205,11081,2893
2022,35025,35,025,,,,,,,,,,25580,1593,5529,12356,4301,1801
2022,47059,47,059,,,,,,,,,,29065,1725,7016,11949,6571,1804
2022,48291,48,291,,,,,,,,,,32223,1777,8323,11780,6878,3465
2022,55097,55,097,,,,,,,,,,29895,1107,9393,12315,4425,2655
2022,38017,38,017,,,,,,,,,,82870,4624,32946,32662,9288,3350
2022,39041,39,041,,,,,,,,,,82755,1383,21804,40909,13936,4723
2022,01081,01,081,,,,,,,,,,71830,2753,23744,27608,11179,6546
2022,36007,36,007,,,,,,,,,,82108,10294,30437,28838,9226,3313
2022,37097,37,097,,,,,,,,,,74346,3294,20025,28707,14753,7567
2022,48471,48,471,,,,,,,,,,26918,1154,11604,9606,3603,951
2022,72097,72,097,,,,,,,,,,29625,4067,12567,9097,2399,1495
2022,30049,30,049,,,,,,,,,,30541,1592,8453,11928,5033,3535
2022,48375,48,375,,,,,,,,,,42366,2937,15784,14972,5105,3568
2022,21145,21,145,,,,,,,,,,26995,2029,9386,9642,3829,2109
2022,01015,01,015,,,,,,,,,,45701,2360,13492,18184,7386,4279
2022,42063,42,063,,,,,,,,,,32060,2354,10714,12552,5270,1170
2022,26045,26,045,,,,,,,,,,44942,2216,14017,20160,5807,2742
2022,41035,41,035,,,,,,,,,,28643,2205,8247,10277,4742,3172
2022,48427,48,427,,,,,,,,,,19082,2899,6220,5288,2242,2433
2022,54107,54,107,,,,,,,,,,37220,2197,13831,13895,5129,2168
2022,56025,56,025,,,,,,,,,,33474,1977,9065,12140,7221,3071
2022,12085,12,085,,,,,,,,,,66871,2380,25515,27328,8552,3096
2022,36101,36,101,,,,,,,,,,40347,3303,13374,15144,6323,2203
2022,48257,48,257,,,,,,,,,,50855,1653,12201,23068,8453,5480
2022,26065,26,065,,,,,,,,,,118485,11602,47616,42124,12543,4600
2022,26161,26,161,,,,,,,,,,150945,13429,54866,56386,17785,8479
2022,28089,28,089,,,,,,,,,,43293,1818,12323,17177,8524,3451
2022,47011,47,011,,,,,,,,,,42035,1369,11728,16246,7949,4743
2022,48203,48,203,,,,,,,,,,26795,1371,6788,12006,5021,1609
2022,24009,24,009,,,,,,,,,,33577,853,6285,13593,8248,4598
2022,35049,35,049,,,,,,,,,,72302,3565,25357,26815,10418,6147
2022,01103,01,103,,,,,,,,,,49140,2418,13031,19842,9177,4672
2022,13015,13,015,,,,,,,,,,40620,1152,9444,16568,8485,4971
2022,27131,27,131,,,,,,,,,,23616,2541,5330,9783,3864,2098
2022,42041,42,041,,,,,,,,,,106531,5765,34780,45755,14372,5859
